kicks,kicks_prop,marks,marks_prop,handballs,handballs_prop,disposals,disposals_prop,effective_disposals,disposal_efficiency_percentage,goals,goals_prop,behinds,behinds_prop,tackles,tackles_prop,rebounds,inside_fifties,inside_fifties_prop,clearances,clearances_prop,clangers,free_kicks_for,free_kicks_against,contested_possessions,contested_possessions_prop,uncontested_possessions,uncontested_possessions_prop,contested_marks,contested_marks_prop,marks_inside_fifty,marks_inside_fifty_prop,one_percenters,bounces,goal_assists,goal_assists_prop,time_on_ground_percentage,afl_fantasy_score,supercoach_score,centre_clearances,stoppage_clearances,score_involvements,metres_gained,turnovers_prop,intercepts,tackles_inside_fifty,contest_def_losses,contest_def_one_on_ones,contest_off_one_on_ones,contest_off_wins,def_half_pressure_acts,effective_kicks,f50_ground_ball_gets,ground_ball_gets,intercept_marks,marks_on_lead,pressure_acts,rating_points,score_launches,shots_at_goal,shots_at_goal_prop,spoils,match_margin,team_behinds,team_goals,team_score,aa_team,aa_squad,coaches_votes,captain,num_games,match_outcome_Loss,match_outcome_Win,player_position_final_C,player_position_final_F,player_position_final_HB,player_position_final_HF,player_position_final_INT,player_position_final_RK,player_position_final_W,pred,player_name,brownlow_votes,match_id,match_round,player_team,season,pred_rank,predicted_votes
10,0.023980815347721823,6,0.031578947368421054,4,0.0136986301369863,14,0.019746121297602257,8,57,1,0.030303030303030304,1,0.1,1,0.012345679012345678,2,1,0.010309278350515464,0,0,2,2,1,5,0.019762845849802372,8,0.017582417582417582,0,0,2,0.08,2,0,1,0.038461538461538464,81,67,61,0,0,6,141,0.01680672268907563,3,0,2,2,1,0,1,5,2,3,2,2,7,1.5,1,3,0.06,1,7,7,17,109,0,0,0,0,161,0,1,0,0,0,1,0,0,0,0.37046384811401367,Sam Reid,0,16076,20,Sydney,2021,8,0
13,0.026476578411405296,5,0.02040816326530612,5,0.017793594306049824,18,0.023316062176165803,11,61,1,0.06666666666666667,3,0.125,3,0.02564102564102564,0,3,0.02727272727272727,1,0.015625,1,3,0,8,0.030303030303030304,9,0.018518518518518517,1,0.043478260869565216,3,0.14285714285714285,0,0,0,0,83,88,84,0,1,10,278,0.013605442176870748,1,2,0,0,0,0,0,6,2,4,0,1,10,5.5,2,7,0.14,0,9,15,8,63,0,0,0,0,51,0,1,0,0,0,1,0,0,0,0.29005271196365356,Jack Higgins,0,15939,8,St Kilda,2021,8,0
13,0.02869757174392936,2,0.017241379310344827,6,0.022388059701492536,19,0.026352288488210817,10,53,1,0.041666666666666664,3,0.21428571428571427,1,0.00847457627118644,0,3,0.023809523809523808,2,0.02247191011235955,3,3,0,12,0.03896103896103896,7,0.018518518518518517,1,0.07692307692307693,1,0.0625,0,0,1,0.0625,89,73,86,0,2,7,467,0.04216867469879518,2,1,0,0,3,1,1,5,5,8,0,0,9,12.1,2,6,0.10909090909090909,0,8,12,11,78,1,1,0,0,159,1,0,0,0,0,1,0,0,0,-0.44925016164779663,Toby Greene,0,15882,1,Greater Western Sydney,2021,44,0
6,0.014778325123152709,4,0.023121387283236993,4,0.013245033112582781,10,0.014124293785310734,7,70,0,0,1,0.047619047619047616,2,0.019230769230769232,0,2,0.01694915254237288,2,0.03225806451612903,3,3,1,7,0.025454545454545455,3,0.0070921985815602835,2,0.08,3,0.11538461538461539,1,0,1,0.06666666666666667,74,52,44,0,2,3,70,0.01910828025477707,1,1,0,1,0,0,3,3,2,2,0,1,11,1.2,1,2,0.038461538461538464,1,22,14,11,80,0,0,0,0,7,0,1,0,1,0,0,0,0,0,0.01810949668288231,Luke Jackson,0,15877,1,Melbourne,2021,16,0
16,0.03397027600849257,6,0.024,6,0.020134228187919462,22,0.02860858257477243,18,82,0,0,0,0,1,0.009259259259259259,5,1,0.009708737864077669,0,0,1,0,0,4,0.01532567049808429,13,0.025390625,0,0,0,0,1,0,0,0,89,82,73,0,0,4,232,0.02142857142857143,5,0,0,0,0,0,11,13,0,4,1,0,14,5.2,2,0,0,1,62,8,8,56,0,0,0,0,64,1,0,0,0,0,0,0,0,0,-0.029077401384711266,Jack Bowes,0,15913,5,Gold Coast,2021,38,0
14,0.03167420814479638,3,0.014634146341463415,11,0.038461538461538464,25,0.034340659340659344,18,72,0,0,0,0,4,0.03389830508474576,1,7,0.07526881720430108,2,0.031746031746031744,6,2,2,9,0.033210332103321034,16,0.03587443946188341,0,0,0,0,0,0,0,0,82,85,82,0,2,3,488,0.061068702290076333,3,0,0,0,0,0,11,11,2,8,0,0,16,8.8,1,0,0,0,2,4,10,64,0,0,0,0,63,1,0,1,0,0,0,0,0,0,0.0140468068420887,Bailey Smith,0,16097,23,Western Bulldogs,2021,19,0
15,0.031446540880503145,10,0.03731343283582089,9,0.02654867256637168,24,0.029411764705882353,22,92,0,0,0,0,0,0,4,0,0,0,0,2,0,1,4,0.019230769230769232,19,0.03156146179401993,0,0,0,0,2,0,0,0,79,90,101,0,0,1,330,0.01680672268907563,5,0,0,0,0,0,6,13,0,3,0,0,8,13.2,0,0,0,0,45,6,14,90,0,0,0,0,193,0,1,0,0,1,0,0,0,0,-0.08112746477127075,Jeremy Howe,0,16073,20,Collingwood,2021,43,0
0,0,0,0,7,0.02127659574468085,7,0.0091027308192457735,7,100,0,0,0,0,2,0.017094017094017096,0,0,0,1,0.014285714285714285,0,1,0,2,0.008298755186721992,6,0.011560693641618497,0,0,0,0,2,0,0,0,66,39,42,0,1,3,-50,0,0,1,0,0,1,0,1,0,0,1,0,0,7,4.9,1,0,0,0,5,10,9,64,0,0,0,0,92,1,0,0,1,0,0,0,0,0,-0.007832535542547703,Jonathon Ceglar,0,15901,3,Hawthorn,2021,40,0
7,0.01583710407239819,2,0.01098901098901099,7,0.022082018927444796,14,0.01844532279314888,11,79,3,0.11538461538461539,0,0,1,0.008771929824561403,0,4,0.0380952380952381,2,0.027777777777777776,1,2,0,5,0.017921146953405017,9,0.0200445434298441,0,0,0,0,0,2,3,0.16666666666666666,77,65,84,0,2,8,338,0.007142857142857143,0,1,0,0,0,0,3,6,0,4,0,1,11,15.3,2,3,0.04918032786885246,0,95,14,21,140,0,0,0,0,93,0,1,0,0,0,1,0,0,0,-0.06399215757846832,Orazio Fantasia,0,16091,22,Port Adelaide,2021,42,0
9,0.02112676056338028,1,0.005208333333333333,13,0.05603448275862069,22,0.03343465045592705,14,64,1,0.05,0,0,2,0.022988505747126436,1,4,0.043478260869565216,8,0.11267605633802817,4,0,1,13,0.053061224489795916,9,0.022556390977443608,0,0,0,0,0,0,1,0.06666666666666667,82,67,84,1,7,7,373,0.024390243902439025,3,1,0,0,0,0,7,5,1,12,0,0,15,18,3,1,0.022222222222222223,0,16,8,12,80,0,0,1,0,52,0,1,1,0,0,0,0,0,0,0.6509425640106201,Paddy Dow,0,16038,16,Carlton,2021,9,0
1,0.002053388090349076,0,0,5,0.017605633802816902,6,0.007782101167315175,3,50,0,0,0,0,0,0,0,1,0.009615384615384616,3,0.04225352112676056,1,0,0,4,0.014925373134328358,1,0.002053388090349076,0,0,0,0,0,0,0,0,17,13,8,1,2,0,-14,0.013888888888888888,1,0,0,0,0,0,2,0,0,3,0,0,5,2.4,0,0,0,0,54,9,5,39,0,0,0,0,8,1,0,1,0,0,0,0,0,0,-0.008510231040418148,Jack Bytel,0,15928,6,St Kilda,2021,33,0
3,0.006622516556291391,5,0.022222222222222223,5,0.015151515151515152,8,0.010217113665389528,6,75,0,0,1,0.07142857142857142,1,0.008928571428571428,0,0,0,0,0,2,0,0,3,0.011494252873563218,6,0.011214953271028037,0,0,1,0.045454545454545456,4,0,0,0,88,39,38,0,0,2,43,0.014598540145985401,0,0,0,0,3,1,0,2,2,3,0,1,6,2.7,0,1,0.022222222222222223,3,38,12,8,60,0,0,0,0,7,1,0,0,1,0,0,0,0,0,-0.01877157762646675,Jacob Koschitzke,0,15944,8,Hawthorn,2021,37,0
7,0.015730337078651686,1,0.006944444444444444,8,0.02631578947368421,15,0.020026702269692925,9,60,0,0,0,0,4,0.028368794326241134,0,3,0.03125,4,0.05714285714285714,5,2,3,9,0.028125,5,0.012106537530266344,1,0.038461538461538464,1,0.058823529411764705,8,0,0,0,85,77,89,1,3,5,204,0.028901734104046242,4,0,1,2,0,0,7,3,1,5,1,0,12,11.6,4,1,0.02564102564102564,8,4,13,7,55,0,0,0,0,124,0,1,0,0,0,0,0,1,0,0.011103407479822636,Scott Lycett,0,16082,21,Port Adelaide,2021,26,0
9,0.0196078431372549,1,0.008849557522123894,3,0.010752688172043012,12,0.016260162601626018,5,42,0,0,2,0.1111111111111111,4,0.025157232704402517,0,3,0.02702702702702703,0,0,5,3,0,4,0.012307692307692308,8,0.021739130434782608,0,0,0,0,2,0,0,0,86,57,33,0,0,2,294,0.02564102564102564,4,1,0,0,0,0,2,2,1,2,0,0,16,-0.1,0,3,0.06521739130434782,1,6,12,8,60,0,0,0,0,87,1,0,0,1,0,0,0,0,0,-0.028872018679976463,Jack Lonie,0,16016,13,St Kilda,2021,42,0
15,0.033707865168539325,2,0.010638297872340425,5,0.01838235294117647,20,0.02789400278940028,10,50,0,0,0,0,4,0.03773584905660377,0,6,0.056074766355140186,10,0.13333333333333333,7,1,5,14,0.05166051660516605,12,0.027649769585253458,0,0,0,0,3,0,2,0.08695652173913043,77,63,78,4,6,4,423,0.058394160583941604,2,1,0,0,0,0,10,7,2,8,0,0,19,14,4,1,0.02127659574468085,0,21,7,13,85,0,0,0,0,114,1,0,1,0,0,0,0,0,0,0.6514610052108765,Zac Williams,0,15884,2,Carlton,2021,7,0
4,0.009345794392523364,4,0.0213903743315508,3,0.008982035928143712,7,0.009186351706036745,7,100,0,0,0,0,0,0,2,0,0,0,0,0,2,0,4,0.0149812734082397,3,0.0063025210084033615,1,0.045454545454545456,0,0,2,0,0,0,100,32,48,0,0,0,6,0,4,0,1,3,0,0,6,4,0,1,1,0,6,3.9,0,0,0,2,30,5,7,47,0,0,0,0,20,1,0,0,0,0,0,0,0,0,-0.005846478044986725,Ben McKay,0,15919,5,North Melbourne,2021,27,0
10,0.02262443438914027,11,0.04824561403508772,5,0.017482517482517484,15,0.020604395604395604,14,93,0,0,0,0,1,0.009708737864077669,0,2,0.02,0,0,1,0,0,3,0.011450381679389313,12,0.02643171806167401,1,0.037037037037037035,0,0,2,2,1,0.07692307692307693,80,77,71,0,0,3,146,0.007462686567164179,6,0,1,2,0,0,3,9,0,2,4,0,6,5.5,2,0,0,2,22,13,7,55,0,0,0,0,178,1,0,0,0,0,0,0,0,0,-0.003780622035264969,Easton Wood,0,15929,7,Western Bulldogs,2021,33,0
7,0.015521064301552107,1,0.0070921985815602835,3,0.010309278350515464,10,0.013477088948787063,5,50,0,0,0,0,2,0.013888888888888888,2,1,0.009259259259259259,0,0,3,0,0,3,0.009404388714733543,6,0.015424164524421594,0,0,0,0,1,1,0,0,78,38,24,0,0,2,187,0.01507537688442211,2,0,0,0,0,0,9,2,1,3,0,0,19,1.4,0,0,0,1,57,9,6,45,0,0,0,0,20,1,0,1,0,0,0,0,0,0,0.016182783991098404,Brayden Ham,0,15916,5,Essendon,2021,19,0
7,0.016091954022988506,2,0.010638297872340425,4,0.01384083044982699,11,0.015193370165745856,7,64,0,0,0,0,2,0.01904761904761905,2,2,0.02197802197802198,0,0,1,1,0,4,0.0136986301369863,7,0.016587677725118485,0,0,0,0,3,0,0,0,85,44,47,0,0,1,209,0.024193548387096774,3,0,1,2,0,0,7,4,1,3,0,0,9,6.5,1,0,0,3,39,14,15,104,0,0,0,0,177,0,1,0,0,0,0,0,0,0,0.015029155649244785,Easton Wood,0,15920,6,Western Bulldogs,2021,22,0
15,0.03171247357293869,4,0.02040816326530612,8,0.027972027972027972,23,0.030303030303030304,20,87,0,0,0,0,0,0,3,2,0.023529411764705882,1,0.015384615384615385,3,0,2,6,0.022900763358778626,17,0.035940803382663845,0,0,0,0,2,0,0,0,81,67,76,0,1,1,333,0.033112582781456956,7,0,0,1,0,0,10,12,0,6,1,0,13,11.9,1,0,0,1,40,8,9,62,0,0,0,0,112,0,1,0,0,0,0,0,0,0,0.027829153463244438,Jack Sinclair,0,16026,15,St Kilda,2021,22,0
11,0.02736318407960199,0,0,7,0.02857142857142857,18,0.027820710973724884,12,67,0,0,1,0.06666666666666667,2,0.0196078431372549,1,6,0.061855670103092786,7,0.09210526315789473,7,1,2,10,0.04132231404958678,7,0.01876675603217158,0,0,0,0,0,1,1,0.04,73,51,66,3,4,7,442,0.025,0,0,0,0,2,0,7,6,0,7,0,0,13,12.1,2,1,0.019230769230769232,0,21,10,17,112,0,0,0,0,272,0,1,1,0,0,0,0,0,0,-0.11367851495742798,Patrick Dangerfield,0,16009,13,Geelong,2021,45,0
8,0.019851116625310174,8,0.04678362573099415,8,0.025477707006369428,16,0.022315202231520222,10,63,1,0.04,0,0,4,0.0273972602739726,0,1,0.011111111111111112,1,0.012987012987012988,1,0,0,4,0.014035087719298246,12,0.028639618138424822,0,0,1,0.038461538461538464,0,0,0,0,89,86,64,1,0,6,251,0.022058823529411766,1,0,0,0,0,0,9,4,1,4,1,1,20,8.3,2,2,0.03571428571428571,0,4,9,13,87,0,0,0,0,106,0,1,0,0,0,1,0,0,0,0.055373962968587875,Jason Castagna,0,15951,9,Richmond,2021,13,0
17,0.03655913978494624,8,0.036036036036036036,15,0.05415162454873646,32,0.0431266846361186,26,81,2,0.06896551724137931,0,0,1,0.009345794392523364,3,3,0.030303030303030304,5,0.06666666666666667,2,1,1,12,0.04363636363636364,20,0.04415011037527594,2,0.08333333333333333,0,0,1,0,0,0,74,119,125,3,2,5,390,0.022058823529411766,1,0,0,0,0,0,7,12,0,6,0,0,11,17.7,2,2,0.03636363636363636,1,64,5,10,65,0,0,1,0,235,1,0,1,0,0,0,0,0,0,0.6947332620620728,Callan Ward,0,15981,11,Greater Western Sydney,2021,5,0
9,0.02050113895216401,4,0.02030456852791878,2,0.006920415224913495,11,0.01510989010989011,6,55,2,0.13333333333333333,3,0.16666666666666666,3,0.028846153846153848,0,1,0.010638297872340425,0,0,3,1,1,5,0.0205761316872428,6,0.013043478260869565,2,0.09523809523809523,3,0.13636363636363635,3,0,0,0,92,68,67,0,0,6,280,0.022727272727272728,1,1,0,0,5,1,4,4,1,2,0,1,6,7.8,0,6,0.14285714285714285,3,26,14,5,44,1,1,0,0,64,1,0,0,1,0,0,0,0,0,-0.09919475764036179,Harry McKay,0,16046,17,Carlton,2021,43,0
4,0.009216589861751152,1,0.0072992700729927005,8,0.02768166089965398,12,0.016597510373443983,10,83,1,0.043478260869565216,0,0,6,0.0425531914893617,1,3,0.027777777777777776,1,0.013333333333333334,1,1,0,8,0.026936026936026935,3,0.007692307692307693,0,0,0,0,0,0,1,0.07692307692307693,76,62,83,0,1,6,152,0.005780346820809248,4,3,0,0,1,1,7,3,1,7,0,0,20,16.8,4,1,0.021739130434782608,0,0,7,12,79,0,0,0,0,27,0,0,0,0,0,0,0,0,1,0.032370224595069885,Dylan Moore,0,16056,18,Hawthorn,2021,15,0
12,0.027972027972027972,5,0.02857142857142857,3,0.00946372239747634,15,0.020107238605898123,12,80,0,0,0,0,1,0.007575757575757576,5,1,0.010416666666666666,1,0.014492753623188406,2,1,1,4,0.01532567049808429,8,0.017699115044247787,2,0.07142857142857142,0,0,5,0,0,0,100,59,73,0,1,3,415,0.02877697841726619,4,0,1,4,0,0,4,9,0,2,2,0,5,11.9,2,0,0,5,13,14,10,74,0,0,0,1,175,0,1,0,0,0,0,0,0,0,-0.025406111031770706,Tom Jonas,0,16054,18,Port Adelaide,2021,36,0
13,0.028888888888888888,5,0.024875621890547265,12,0.034482758620689655,25,0.03132832080200501,15,60,0,0,0,0,7,0.051470588235294115,2,4,0.03669724770642202,6,0.0759493670886076,6,0,1,8,0.026845637583892617,17,0.033797216699801194,0,0,0,0,3,0,0,0,83,103,76,2,4,4,327,0.041379310344827586,2,2,0,0,0,0,4,6,0,4,1,0,22,7.4,0,0,0,0,50,9,12,81,0,0,0,0,295,0,1,1,0,0,0,0,0,0,-0.013103265315294266,Travis Boak,0,16021,14,Port Adelaide,2021,35,0
11,0.026128266033254157,2,0.013245033112582781,6,0.020338983050847456,17,0.023743016759776536,9,53,0,0,1,0.0625,2,0.014705882352941176,1,1,0.010752688172043012,0,0,4,0,2,3,0.010309278350515464,13,0.0325,0,0,0,0,0,0,0,0,79,54,46,0,0,4,250,0.028169014084507043,4,0,0,0,0,0,9,4,1,3,0,0,14,-0.9,1,1,0.022222222222222223,0,34,9,13,87,0,0,0,0,57,0,1,0,0,0,0,0,0,0,0.007678205147385597,Riley Bonner,0,16039,16,Port Adelaide,2021,26,0
14,0.03090507726269316,4,0.020833333333333332,16,0.05,30,0.03880983182406209,20,67,2,0.0625,0,0,3,0.034482758620689655,2,3,0.02727272727272727,7,0.10144927536231885,3,1,2,11,0.04365079365079365,20,0.039603960396039604,0,0,1,0.043478260869565216,2,1,1,0.041666666666666664,84,105,111,4,3,9,505,0.028985507246376812,2,1,0,0,1,0,7,6,0,8,0,1,18,15.8,4,2,0.037037037037037035,0,2,11,16,107,0,0,8,0,140,0,1,0,0,0,0,0,0,1,2.363752603530884,Josh Kelly,0,15940,8,Greater Western Sydney,2021,2,2
6,0.013544018058690745,2,0.010101010101010102,10,0.031746031746031744,16,0.021108179419525065,15,94,0,0,0,0,3,0.02912621359223301,1,3,0.02727272727272727,0,0,2,2,0,8,0.0321285140562249,8,0.016260162601626018,0,0,0,0,5,0,0,0,84,58,88,0,0,3,246,0.022222222222222223,9,0,1,2,0,0,4,6,0,7,0,0,7,10.9,1,0,0,5,67,15,4,39,0,0,0,0,9,1,0,0,0,0,0,0,0,0,-6.124143255874515e-4,Jordon Butts,0,15931,7,Adelaide,2021,23,0
9,0.018329938900203666,4,0.0163265306122449,2,0.0071174377224199285,11,0.014248704663212436,8,73,1,0.06666666666666667,0,0,0,0,0,4,0.03636363636363636,2,0.03125,4,1,2,8,0.030303030303030304,4,0.00823045267489712,2,0.08695652173913043,0,0,3,0,0,0,83,71,95,1,1,5,228,0.006802721088435374,1,0,0,0,2,1,2,7,1,2,1,0,7,15.1,3,1,0.02,3,9,15,8,63,0,0,0,0,259,0,1,0,0,0,0,0,1,0,0.06536301225423813,Paddy Ryder,0,15939,8,St Kilda,2021,13,0
17,0.039627039627039624,6,0.03636363636363636,8,0.02867383512544803,25,0.03531073446327684,18,72,1,0.043478260869565216,1,0.08333333333333333,2,0.01694915254237288,5,5,0.04672897196261682,2,0.024390243902439025,4,0,0,6,0.021505376344086023,14,0.03389830508474576,1,0.045454545454545456,1,0.05555555555555555,2,0,0,0,86,100,92,1,1,7,466,0.027972027972027972,4,1,0,1,1,1,3,10,1,5,0,0,6,15.5,2,2,0.046511627906976744,2,41,8,15,98,0,0,1,0,225,0,1,0,0,0,0,0,0,1,0.6319718956947327,Isaac Smith,0,16035,16,Geelong,2021,8,0
15,0.03355704697986577,10,0.044444444444444446,6,0.018575851393188854,21,0.02727272727272727,15,71,10,0.3333333333333333,2,0.09523809523809523,1,0.009900990099009901,0,0,0,0,0,2,2,1,11,0.043824701195219126,10,0.019569471624266144,2,0.09523809523809523,9,0.2727272727272727,1,0,0,0,90,152,172,0,0,13,272,0.02097902097902098,3,1,0,0,7,3,0,11,5,7,0,4,6,23.7,1,12,0.2,1,128,17,25,167,0,0,10,0,133,0,1,0,1,0,0,0,0,0,2.028935194015503,Josh Bruce,0,15894,3,Western Bulldogs,2021,2,2
10,0.023980815347721823,3,0.019867549668874173,4,0.013559322033898305,14,0.019662921348314606,11,79,0,0,0,0,1,0.009009009009009009,5,1,0.009009009009009009,0,0,0,1,0,4,0.01384083044982699,7,0.017114914425427872,0,0,0,0,4,0,0,0,79,52,66,0,0,4,336,0.022900763358778626,5,0,0,0,0,0,8,7,0,3,0,0,9,8.3,1,0,0,2,2,9,10,69,0,0,0,0,135,1,0,0,0,1,0,0,0,0,-0.014594216831028461,Harry Cunningham,0,15914,5,Sydney,2021,35,0
8,0.017777777777777778,5,0.02,7,0.02356902356902357,15,0.020080321285140562,11,73,0,0,0,0,3,0.031578947368421054,0,1,0.011627906976744186,1,0.01818181818181818,1,1,0,5,0.023696682464454975,10,0.019230769230769232,0,0,0,0,1,0,0,0,86,66,66,0,1,2,152,0.02702702702702703,2,1,0,0,0,0,10,5,1,4,0,0,13,2.6,1,1,0.021739130434782608,1,10,15,6,51,0,0,0,0,5,1,0,0,0,0,0,0,0,1,-0.005643921438604593,Caleb Poulter,0,15980,11,Collingwood,2021,32,0
21,0.04883720930232558,10,0.04830917874396135,5,0.014450867052023121,26,0.03350515463917526,23,89,0,0,0,0,0,0,8,0,0,1,0.014705882352941176,0,1,0,4,0.014760147601476014,21,0.04242424242424243,0,0,0,0,3,0,0,0,87,104,114,0,1,5,314,0.007518796992481203,4,0,1,1,0,0,4,19,0,3,1,0,11,9.6,1,0,0,3,11,14,9,68,0,1,0,0,119,0,1,0,0,1,0,0,0,0,0.27696943283081055,Christian Salem,0,16030,15,Melbourne,2021,13,0
10,0.02336448598130841,4,0.018867924528301886,5,0.01730103806228374,15,0.02092050209205021,13,87,2,0.09090909090909091,0,0,3,0.03125,0,1,0.010309278350515464,0,0,3,2,1,4,0.016736401673640166,12,0.02591792656587473,0,0,0,0,1,0,2,0.14285714285714285,79,75,82,0,0,7,219,0.016,2,1,0,0,0,0,4,8,1,2,0,0,12,9.7,1,3,0.061224489795918366,0,32,11,14,95,0,0,0,0,11,0,1,0,0,0,1,0,0,0,0.011881232261657715,Ryan Byrnes,0,16047,17,St Kilda,2021,23,0
8,0.018561484918793503,3,0.020134228187919462,2,0.005797101449275362,10,0.01288659793814433,7,70,2,0.08695652173913043,2,0.11764705882352941,2,0.015267175572519083,2,2,0.0196078431372549,0,0,2,1,0,4,0.012903225806451613,7,0.014989293361884369,1,0.034482758620689655,1,0.045454545454545456,1,0,1,0.05555555555555555,77,60,66,0,0,6,227,0.01948051948051948,2,0,0,0,0,0,7,6,0,1,1,0,19,4.4,0,4,0.08695652173913043,0,5,12,11,78,0,0,0,0,12,1,0,0,1,0,0,0,0,0,0.02487204596400261,Anthony Scott,0,16020,14,Western Bulldogs,2021,17,0
16,0.03747072599531616,0,0,12,0.036923076923076927,28,0.03723404255319149,15,54,1,0.05555555555555555,1,0.1111111111111111,8,0.047619047619047616,1,6,0.057692307692307696,5,0.06578947368421052,10,0,5,17,0.05263157894736842,12,0.028846153846153848,0,0,0,0,1,0,0,0,89,96,87,2,3,3,370,0.06790123456790123,3,1,0,0,0,0,14,5,2,13,0,0,24,12.2,0,4,0.10256410256410256,0,9,7,10,67,1,1,0,0,110,0,1,1,0,0,0,0,0,0,1.290387749671936,Christian Petracca,0,15942,8,Melbourne,2021,4,0
16,0.03532008830022075,5,0.026041666666666668,7,0.021875,23,0.029754204398447608,18,78,1,0.03125,0,0,0,0,8,2,0.01818181818181818,0,0,1,1,0,1,0.003968253968253968,16,0.031683168316831684,0,0,0,0,1,4,0,0,78,84,91,0,0,3,557,0.036231884057971016,3,0,0,3,0,0,8,13,0,0,2,0,10,11.9,3,1,0.018518518518518517,1,2,9,16,105,0,0,0,0,45,1,0,0,0,0,0,0,0,0,-0.08700306713581085,Mason Redman,0,15940,8,Essendon,2021,43,0
10,0.02336448598130841,6,0.029850746268656716,6,0.021660649819494584,16,0.02269503546099291,12,75,4,0.13793103448275862,3,0.17647058823529413,1,0.008264462809917356,0,1,0.01020408163265306,3,0.04477611940298507,3,1,2,10,0.03773584905660377,5,0.011682242990654205,2,0.06666666666666667,3,0.10714285714285714,1,0,0,0,94,88,97,0,3,11,301,0.023255813953488372,3,1,0,0,8,2,3,6,4,5,0,1,11,16.8,3,7,0.12962962962962962,0,28,11,12,83,0,0,6,0,213,1,0,0,0,0,1,0,0,0,1.1710296869277954,Taylor Walker,0,15985,11,Adelaide,2021,3,1
22,0.04932735426008968,9,0.04639175257731959,7,0.022435897435897436,29,0.03825857519788918,15,52,1,0.038461538461538464,2,0.14285714285714285,5,0.032467532467532464,3,6,0.0594059405940594,5,0.05555555555555555,6,0,1,8,0.02702702702702703,17,0.03761061946902655,0,0,0,0,1,0,1,0.05555555555555555,84,132,86,1,4,8,699,0.04895104895104895,3,2,0,0,0,0,7,11,1,3,0,4,20,16.1,0,3,0.061224489795918366,0,12,8,12,80,0,1,0,1,203,1,0,0,0,0,1,0,0,0,0.10653957724571228,Dayne Zorko,0,16075,20,Brisbane Lions,2021,14,0
11,0.025,3,0.013761467889908258,6,0.0182370820668693,17,0.022106631989596878,14,82,2,0.10526315789473684,0,0,5,0.042735042735042736,0,3,0.030927835051546393,0,0,2,1,1,4,0.016597510373443983,11,0.02119460500963391,0,0,1,0.06666666666666667,1,0,0,0,79,84,87,0,0,7,303,0.02830188679245283,1,1,0,0,4,0,7,8,1,3,0,1,21,15.4,1,2,0.047619047619047616,1,5,10,9,64,0,0,0,0,223,1,0,0,0,0,1,0,0,0,0.010620773769915104,Luke Breust,0,15901,3,Hawthorn,2021,33,0
9,0.020689655172413793,4,0.01762114537444934,15,0.06696428571428571,24,0.036418816388467376,12,50,0,0,1,0.06666666666666667,5,0.041666666666666664,0,4,0.039603960396039604,3,0.04285714285714286,4,1,2,11,0.04435483870967742,12,0.03007518796992481,1,0.03333333333333333,0,0,1,1,0,0,87,85,71,1,2,6,320,0.036036036036036036,2,0,0,0,2,1,7,4,1,5,0,0,11,-0.1,2,1,0.020833333333333332,1,36,12,9,66,0,0,0,1,131,1,0,1,0,0,0,0,0,0,0.06938499212265015,Patrick Cripps,0,16023,14,Carlton,2021,15,0
7,0.01715686274509804,6,0.03125,11,0.032448377581120944,18,0.024096385542168676,12,67,0,0,0,0,1,0.007407407407407408,0,1,0.01020408163265306,0,0,3,0,1,6,0.022900763358778626,13,0.027253668763102725,0,0,0,0,1,0,0,0,79,62,56,0,0,3,171,0.02459016393442623,3,0,0,0,1,0,8,5,0,5,0,0,10,5,2,0,0,0,63,9,9,63,0,0,0,0,21,1,0,0,0,0,0,0,0,1,-0.005120924673974514,Jack Ross,0,15938,8,Richmond,2021,34,0
6,0.015228426395939087,4,0.023529411764705882,5,0.01838235294117647,11,0.016516516516516516,8,73,0,0,1,0.041666666666666664,3,0.025210084033613446,1,1,0.009708737864077669,0,0,0,0,0,0,0,11,0.02806122448979592,0,0,0,0,1,1,0,0,74,53,51,0,0,6,199,0.017241379310344827,0,0,0,0,0,0,6,3,0,0,0,0,11,2.6,0,1,0.01694915254237288,1,12,13,13,91,0,0,0,0,21,1,0,0,1,0,0,0,0,0,-0.004989738576114178,Zach Guthrie,0,15878,1,Geelong,2021,33,0
12,0.02696629213483146,3,0.015957446808510637,4,0.014705882352941176,16,0.022315202231520222,12,75,0,0,0,0,4,0.03773584905660377,6,3,0.028037383177570093,0,0,4,2,1,6,0.02214022140221402,10,0.02304147465437788,0,0,0,0,6,1,1,0.043478260869565216,82,68,87,0,0,3,510,0.0364963503649635,7,0,0,3,0,0,10,9,0,4,2,0,12,13,1,0,0,5,21,10,16,106,0,0,0,0,17,0,1,0,0,1,0,0,0,0,-0.055047400295734406,Isaac Quaynor,0,15884,2,Collingwood,2021,44,0
15,0.03579952267303103,4,0.022222222222222223,11,0.03343465045592705,26,0.034759358288770054,19,73,0,0,1,0.05263157894736842,7,0.05737704918032787,2,5,0.04504504504504504,7,0.09333333333333334,5,3,1,8,0.03007518796992481,18,0.037815126050420166,0,0,0,0,0,1,2,0.1111111111111111,81,108,97,3,4,9,432,0.05042016806722689,1,1,0,0,0,0,7,9,1,3,0,0,21,8.4,3,1,0.019230769230769232,0,111,18,21,144,0,0,0,0,51,0,1,1,0,0,0,0,0,0,0.27052783966064453,Bailey Smith,0,15960,10,Western Bulldogs,2021,7,0
