kicks,marks,handballs,disposals,effective_disposals,disposal_efficiency_percentage,goals,behinds,hitouts,tackles,rebounds,inside_fifties,clearances,clangers,free_kicks_for,free_kicks_against,contested_possessions,uncontested_possessions,contested_marks,marks_inside_fifty,one_percenters,bounces,goal_assists,time_on_ground_percentage,afl_fantasy_score,supercoach_score,centre_clearances,stoppage_clearances,score_involvements,metres_gained,turnovers,intercepts,tackles_inside_fifty,contest_def_losses,contest_def_one_on_ones,contest_off_one_on_ones,contest_off_wins,def_half_pressure_acts,effective_kicks,f50_ground_ball_gets,ground_ball_gets,hitouts_to_advantage,hitout_win_percentage,intercept_marks,marks_on_lead,pressure_acts,rating_points,ruck_contests,score_launches,shots_at_goal,spoils,match_margin,team_behinds,team_goals,team_score,aa_team,aa_squad,coaches_votes,captain,num_games,rolling_avg_games_polled,kicks_prop,marks_prop,handballs_prop,disposals_prop,goals_prop,behinds_prop,tackles_prop,inside_fifties_prop,clearances_prop,contested_possessions_prop,uncontested_possessions_prop,contested_marks_prop,marks_inside_fifty_prop,goal_assists_prop,turnovers_prop,shots_at_goal_prop,match_outcome_Loss,match_outcome_Win,player_position_BPR,player_position_C,player_position_CHB,player_position_CHF,player_position_FB,player_position_FF,player_position_FPL,player_position_FPR,player_position_HBFL,player_position_HBFR,player_position_HFFL,player_position_HFFR,player_position_INT,player_position_R,player_position_RK,player_position_RR,player_position_SUB,player_position_WL,player_position_WR,pred,player_name,brownlow_votes,match_id,match_round,player_team,season,pred_rank,predicted_votes
13,2,8,21,14,67,0,0,0,1,0,1,2,2,1,0,8,12,0,0,2,0,0,81,66,99,1,1,2,365,4,8,0,0,0,0,0,11,8,1,7,0,0,1,0,18,9.4,0,0,0,0,29,8,6,44,1,1,4,0,94,0.03529411764705882,0.0377906976744186,0.01652892561983471,0.03686635944700461,0.0374331550802139,0,0,0.011363636363636364,0.012987012987012988,0.027777777777777776,0.032388663967611336,0.04,0,0,0,0.03361344537815126,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14925295114517212,Darcy Byrne-Jones,0,15764,8,Port Adelaide,2020,7,0
8,3,6,14,13,93,0,0,0,0,3,1,3,1,0,0,5,8,0,0,0,0,0,77,45,70,1,2,2,246,0,5,0,0,0,0,0,2,7,0,4,0,0,1,0,4,7.6,0,0,0,0,29,8,6,44,0,0,0,0,47,0.024390243902439025,0.023255813953488372,0.024793388429752067,0.027649769585253458,0.024955436720142603,0,0,0,0.012987012987012988,0.041666666666666664,0.020242914979757085,0.02666666666666667,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-9.418994886800647e-5,Riley Bonner,0,15764,8,Port Adelaide,2020,32,0
9,4,0,9,4,44,2,1,0,6,0,2,0,1,0,0,2,7,0,2,0,0,0,87,76,87,0,0,3,279,3,2,2,0,0,0,0,5,4,1,2,0,0,1,1,17,10,0,0,3,0,29,1,12,73,0,1,0,0,53,0,0.02616279069767442,0.03305785123966942,0,0.016042780748663103,0.1111111111111111,0.125,0.06818181818181818,0.025974025974025976,0,0.008097165991902834,0.023333333333333334,0,0.15384615384615385,0,0.025210084033613446,0.08571428571428572,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0035983987618237734,Dan Butler,0,15764,8,St Kilda,2020,21,0
11,3,7,18,10,56,0,1,0,1,2,4,4,5,0,1,7,11,0,0,1,0,0,79,58,67,0,4,2,276,7,1,0,0,0,0,0,6,4,1,5,0,0,1,0,19,3.2,0,0,1,0,29,8,6,44,0,0,0,0,68,0.01694915254237288,0.03197674418604651,0.024793388429752067,0.03225806451612903,0.03208556149732621,0,0.125,0.011363636363636364,0.05194805194805195,0.05555555555555555,0.02834008097165992,0.03666666666666667,0,0,0,0.058823529411764705,0.02857142857142857,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.005063524469733238,Dan Houston,0,15764,8,Port Adelaide,2020,41,0
5,2,7,12,7,58,1,2,0,5,0,0,2,3,0,2,8,4,0,1,0,1,0,71,57,80,1,1,3,190,2,2,2,0,0,1,0,2,3,2,6,0,0,0,0,11,3.6,0,0,3,0,29,8,6,44,0,0,0,0,65,0.05357142857142857,0.014534883720930232,0.01652892561983471,0.03225806451612903,0.0213903743315508,0.05555555555555555,0.25,0.056818181818181816,0,0.027777777777777776,0.032388663967611336,0.013333333333333334,0,0.07692307692307693,0,0.01680672268907563,0.08571428571428572,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.007555766962468624,Sam Powell-Pepper,0,15764,8,Port Adelaide,2020,42,0
14,3,1,15,10,67,2,0,11,5,0,5,7,3,5,2,13,3,1,1,3,0,0,85,95,160,1,6,6,421,5,2,0,0,1,1,0,4,10,0,6,6,34.4,0,1,8,17.1,32,0,2,2,29,1,12,73,0,0,3,0,41,0.12121212121212122,0.040697674418604654,0.024793388429752067,0.004608294930875576,0.026737967914438502,0.1111111111111111,0,0.056818181818181816,0.06493506493506493,0.09722222222222222,0.05263157894736842,0.01,0.05555555555555555,0.07692307692307693,0,0.04201680672268908,0.05714285714285714,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9863580465316772,Rowan Marshall,0,15764,8,St Kilda,2020,1,3
6,2,0,6,3,50,1,0,0,5,0,4,0,3,1,0,3,2,0,1,3,0,1,70,51,69,0,0,3,132,3,3,3,0,0,0,0,1,3,0,2,0,0,1,0,9,6,0,0,1,2,29,8,6,44,0,0,0,0,28,0,0.01744186046511628,0.01652892561983471,0,0.0106951871657754,0.05555555555555555,0,0.056818181818181816,0.05194805194805195,0,0.012145748987854251,0.006666666666666667,0,0.07692307692307693,0.1,0.025210084033613446,0.02857142857142857,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.004149809014052153,Todd Marshall,0,15764,8,Port Adelaide,2020,40,0
17,3,7,24,14,58,0,0,0,1,5,2,2,5,3,2,9,14,0,0,3,0,0,80,75,103,0,2,2,296,4,6,0,0,0,0,0,5,10,0,7,0,0,0,0,8,6.9,0,0,0,2,29,1,12,73,0,0,5,0,37,0,0.04941860465116279,0.024793388429752067,0.03225806451612903,0.0427807486631016,0,0,0.011363636363636364,0.025974025974025976,0.027777777777777776,0.03643724696356275,0.04666666666666667,0,0,0,0.03361344537815126,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3615669012069702,Hunter Clark,0,15764,8,St Kilda,2020,4,0
6,4,1,7,7,100,0,0,0,2,0,0,0,1,0,1,2,5,0,0,1,0,0,75,37,52,0,0,1,166,1,3,0,0,0,0,0,3,6,0,2,0,0,1,0,3,2.8,0,0,0,1,29,1,12,73,0,0,0,0,25,0,0.01744186046511628,0.03305785123966942,0.004608294930875576,0.012477718360071301,0,0,0.022727272727272728,0,0,0.008097165991902834,0.016666666666666666,0,0,0,0.008403361344537815,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0012842541327700019,Nick Coffield,0,15764,8,St Kilda,2020,26,0
4,1,4,8,5,63,0,1,0,3,0,2,0,1,0,0,4,3,0,0,2,0,0,83,36,61,0,0,2,136,2,2,2,0,0,1,0,3,2,1,4,0,0,0,1,6,3.7,0,0,1,1,29,8,6,44,0,0,0,0,17,0,0.011627906976744186,0.008264462809917356,0.018433179723502304,0.0142602495543672,0,0.125,0.03409090909090909,0.025974025974025976,0,0.016194331983805668,0.01,0,0,0,0.01680672268907563,0.02857142857142857,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0015506198396906257,Kane Farrell,0,15764,8,Port Adelaide,2020,37,0
10,7,6,16,12,75,0,0,0,2,3,2,0,2,1,0,6,12,0,0,2,0,0,87,72,105,0,0,0,280,4,8,0,0,1,0,0,4,7,0,4,0,0,4,0,6,8.8,0,0,0,1,29,1,12,73,0,0,0,0,24,0,0.029069767441860465,0.05785123966942149,0.027649769585253458,0.0285204991087344,0,0,0.022727272727272728,0.025974025974025976,0,0.024291497975708502,0.04,0,0,0,0.03361344537815126,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013235668651759624,Ben Paton,0,15764,8,St Kilda,2020,16,0
3,2,4,7,5,71,0,0,0,1,0,1,2,3,0,3,5,2,0,1,0,0,1,75,18,39,1,1,1,71,1,2,0,0,0,0,0,4,2,1,5,0,0,0,0,9,2.3,0,0,1,0,29,8,6,44,0,1,0,0,27,0,0.00872093023255814,0.01652892561983471,0.018433179723502304,0.012477718360071301,0,0,0.011363636363636364,0.012987012987012988,0.027777777777777776,0.020242914979757085,0.006666666666666667,0,0.07692307692307693,0.1,0.008403361344537815,0.02857142857142857,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.009222314693033695,Zak Butters,0,15764,8,Port Adelaide,2020,43,0
9,5,3,12,10,83,1,0,0,2,2,1,1,1,0,0,1,10,0,1,2,1,0,86,62,90,1,0,5,262,1,3,0,0,0,0,0,5,7,0,1,0,0,2,0,11,9,0,0,2,2,29,8,6,44,0,0,0,0,25,0,0.02616279069767442,0.04132231404958678,0.013824884792626729,0.0213903743315508,0.05555555555555555,0,0.022727272727272728,0.012987012987012988,0.013888888888888888,0.004048582995951417,0.03333333333333333,0,0.07692307692307693,0,0.008403361344537815,0.05714285714285714,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.00162108289077878,Xavier Duursma,0,15764,8,Port Adelaide,2020,23,0
6,3,6,12,7,58,0,0,0,0,0,1,0,1,0,1,4,7,1,0,0,0,0,75,36,39,0,0,3,172,3,1,0,0,0,0,0,4,2,0,3,0,0,0,0,9,3.6,0,0,0,0,29,8,6,44,0,0,0,0,30,0.09090909090909091,0.01744186046511628,0.024793388429752067,0.027649769585253458,0.0213903743315508,0,0,0,0.012987012987012988,0,0.016194331983805668,0.023333333333333334,0.05555555555555555,0,0,0.025210084033613446,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-6.418124539777637e-4,Connor Rozee,0,15764,8,Port Adelaide,2020,34,0
3,0,3,6,3,50,0,0,0,1,0,2,0,3,2,1,6,1,0,0,2,0,1,68,18,41,0,0,1,45,1,2,1,0,0,1,0,3,1,2,4,0,0,0,0,10,1.4,0,0,1,1,29,1,12,73,0,0,0,0,18,0,0.00872093023255814,0,0.013824884792626729,0.0106951871657754,0,0,0.011363636363636364,0.025974025974025976,0,0.024291497975708502,0.0033333333333333335,0,0,0.1,0.008403361344537815,0.02857142857142857,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8.939716499298811e-4,Matthew Parker,0,15764,8,St Kilda,2020,27,0
8,2,1,9,7,78,0,0,0,1,4,0,0,3,0,1,2,5,0,0,2,0,0,87,33,52,0,0,0,165,1,3,0,1,2,0,0,3,7,0,1,0,0,0,0,4,-0.1,0,0,0,1,29,1,12,73,0,0,0,0,30,0,0.023255813953488372,0.01652892561983471,0.004608294930875576,0.016042780748663103,0,0,0.011363636363636364,0,0,0.008097165991902834,0.016666666666666666,0,0,0,0.008403361344537815,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0013729509664699435,Callum Wilkie,0,15764,8,St Kilda,2020,24,0
6,3,14,20,16,80,0,0,14,0,3,0,4,6,4,4,14,7,0,0,3,0,0,92,61,106,0,4,0,46,1,8,0,0,0,1,0,2,5,0,7,4,20.6,1,0,5,8,68,0,0,2,29,8,6,44,0,0,0,0,7,0,0.01744186046511628,0.024793388429752067,0.06451612903225806,0.035650623885918005,0,0,0,0,0.05555555555555555,0.05668016194331984,0.023333333333333334,0,0,0,0.008403361344537815,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.3651640713214874,Peter Ladhams,0,15764,8,Port Adelaide,2020,3,1
5,1,7,12,9,75,1,0,0,4,1,2,2,4,2,2,7,5,0,0,1,1,1,68,50,81,1,1,2,238,5,0,0,0,0,0,0,2,2,3,5,0,0,0,0,11,8.9,0,0,1,0,29,1,12,73,0,0,0,0,14,0,0.014534883720930232,0.008264462809917356,0.03225806451612903,0.0213903743315508,0.05555555555555555,0,0.045454545454545456,0.025974025974025976,0.027777777777777776,0.02834008097165992,0.016666666666666666,0,0,0.1,0.04201680672268908,0.02857142857142857,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.00128826720174402,Nick Hind,0,15764,8,St Kilda,2020,36,0
4,3,3,7,7,100,1,0,0,0,0,3,0,0,2,0,7,2,2,1,1,0,1,75,35,86,0,0,5,219,1,0,0,0,0,2,2,1,4,1,3,0,0,0,1,8,13.6,0,0,1,0,29,8,6,44,0,0,0,0,2,0,0.011627906976744186,0.024793388429752067,0.013824884792626729,0.012477718360071301,0.05555555555555555,0,0,0.03896103896103896,0,0.02834008097165992,0.006666666666666667,0.1111111111111111,0.07692307692307693,0.1,0.008403361344537815,0.02857142857142857,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.0035356474108994007,Mitch Georgiades,0,15764,8,Port Adelaide,2020,39,0
4,2,4,8,5,63,1,0,0,2,0,0,0,2,2,1,6,2,2,1,2,0,0,88,39,52,0,0,3,124,2,0,2,0,0,6,0,1,2,2,3,0,0,0,0,11,5.3,3,0,3,1,29,1,12,73,0,0,0,0,8,0,0.011627906976744186,0.01652892561983471,0.018433179723502304,0.0142602495543672,0.05555555555555555,0,0.022727272727272728,0,0,0.024291497975708502,0.006666666666666667,0.1111111111111111,0.07692307692307693,0,0.01680672268907563,0.08571428571428572,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-4.5533254160545766e-4,Max King,0,15764,8,St Kilda,2020,33,0
4,0,9,13,12,92,0,0,0,2,2,3,0,0,0,0,2,10,0,0,3,0,0,83,38,60,0,0,4,194,0,1,0,0,0,0,0,8,4,0,2,0,0,0,0,12,7,0,0,0,3,3,11,8,59,0,0,0,0,223,0.0048543689320388345,0.011661807580174927,0,0.030405405405405407,0.02034428794992175,0,0,0.015384615384615385,0.03260869565217391,0,0.007434944237918215,0.027624309392265192,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.0012221084907650948,David Mackay,0,15765,8,Adelaide,2020,33,0
8,2,2,10,8,80,0,0,19,3,1,3,4,2,3,1,9,4,1,0,4,0,0,88,65,100,2,2,2,242,2,0,0,0,3,3,1,6,6,0,4,7,31.7,0,0,11,14.3,60,0,0,4,3,8,9,62,0,0,0,0,133,0.047619047619047616,0.023323615160349854,0.01652892561983471,0.006756756756756757,0.01564945226917058,0,0,0.023076923076923078,0.03260869565217391,0.06060606060606061,0.03345724907063197,0.011049723756906077,0.047619047619047616,0,0,0.015748031496062992,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.009545094333589077,Tom Bellchambers,0,15765,8,Essendon,2020,12,0
7,5,2,9,6,67,2,1,0,2,0,1,1,2,0,1,5,3,4,1,3,0,2,94,58,74,0,1,6,246,1,0,2,0,0,7,2,0,4,1,1,0,0,0,1,5,9.6,0,0,3,2,3,11,8,59,0,0,0,0,196,0.12359550561797752,0.02040816326530612,0.04132231404958678,0.006756756756756757,0.014084507042253521,0.11764705882352941,0.0625,0.015384615384615385,0.010869565217391304,0.015151515151515152,0.01858736059479554,0.008287292817679558,0.19047619047619047,0.125,0.14285714285714285,0.007874015748031496,0.075,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0012663583038374782,Taylor Walker,0,15765,8,Adelaide,2020,34,0
8,7,7,15,15,100,0,0,0,0,4,0,0,1,0,1,1,11,1,0,3,0,0,90,56,77,0,0,3,286,0,3,0,0,2,0,0,3,8,0,0,0,0,2,0,3,4.9,0,0,0,3,3,8,9,62,0,0,0,0,186,0.09770114942528736,0.023323615160349854,0.05785123966942149,0.02364864864864865,0.023474178403755867,0,0,0,0,0,0.0037174721189591076,0.03038674033149171,0.047619047619047616,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0126400301232934,Michael Hurley,0,15765,8,Essendon,2020,41,0
5,1,15,20,14,70,0,2,0,3,0,2,3,0,0,0,5,13,0,0,0,0,0,85,62,66,0,3,5,163,1,0,0,0,0,1,0,6,2,2,5,0,0,0,0,17,4.4,0,0,2,0,3,8,9,62,0,0,0,0,214,0.09803921568627451,0.014577259475218658,0.008264462809917356,0.05067567567567568,0.03129890453834116,0,0.125,0.023076923076923078,0.021739130434782608,0.045454545454545456,0.01858736059479554,0.03591160220994475,0,0,0,0.007874015748031496,0.05,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006157193798571825,David Zaharakis,0,15765,8,Essendon,2020,15,0
6,3,3,9,5,56,0,0,6,3,0,2,1,6,1,2,7,2,1,0,1,2,1,89,46,63,1,0,2,159,5,2,1,0,0,6,1,1,3,0,4,4,42.9,0,2,3,5.4,14,0,1,1,3,8,9,62,0,0,0,0,84,0.039473684210526314,0.01749271137026239,0.024793388429752067,0.010135135135135136,0.014084507042253521,0,0,0.023076923076923078,0.021739130434782608,0.015151515151515152,0.026022304832713755,0.0055248618784530384,0.047619047619047616,0,0.07142857142857142,0.03937007874015748,0.025,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0033040265552699566,Shaun McKernan,0,15765,8,Essendon,2020,19,0
11,4,3,14,9,64,0,1,0,0,0,2,1,4,1,1,4,10,0,0,2,0,0,91,50,45,0,1,3,256,5,1,0,0,0,2,0,2,6,0,3,0,0,0,2,6,4.1,0,0,1,1,3,11,8,59,0,0,0,0,147,0.06818181818181818,0.03206997084548105,0.03305785123966942,0.010135135135135136,0.02190923317683881,0,0.0625,0,0.021739130434782608,0.015151515151515152,0.01486988847583643,0.027624309392265192,0,0,0,0.03937007874015748,0.025,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-6.418124539777637e-4,Tom Lynch,0,15765,8,Adelaide,2020,28,0
19,3,5,24,17,71,1,0,0,2,2,10,3,3,0,0,10,15,0,0,3,0,1,77,90,129,1,2,8,705,8,5,0,0,0,0,0,11,13,0,9,0,0,1,0,20,23.4,0,0,2,0,3,11,8,59,0,0,7,0,175,0.05660377358490566,0.05539358600583091,0.024793388429752067,0.016891891891891893,0.03755868544600939,0.058823529411764705,0,0.015384615384615385,0.10869565217391304,0.045454545454545456,0.03717472118959108,0.04143646408839779,0,0,0.07142857142857142,0.06299212598425197,0.05,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18449269235134125,Brodie Smith,1,15765,8,Adelaide,2020,3,1
9,6,4,13,13,100,0,0,0,2,5,0,2,2,2,2,6,7,1,0,7,0,0,95,57,102,0,2,1,210,2,7,0,2,6,0,0,9,9,0,2,0,0,2,0,10,12.2,0,0,0,3,3,11,8,59,0,0,0,0,194,0.01694915254237288,0.026239067055393587,0.049586776859504134,0.013513513513513514,0.02034428794992175,0,0,0.015384615384615385,0,0.030303030303030304,0.022304832713754646,0.019337016574585635,0.047619047619047616,0,0,0.015748031496062992,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007490277290344238,Daniel Talia,0,15765,8,Adelaide,2020,14,0
5,2,8,13,7,54,0,1,0,3,0,3,0,5,0,1,6,8,0,0,4,0,0,85,47,49,0,0,2,183,4,2,0,0,0,2,0,7,2,2,5,0,0,0,0,23,6.6,0,0,1,1,3,8,9,62,0,0,0,0,145,0.0661764705882353,0.014577259475218658,0.01652892561983471,0.02702702702702703,0.02034428794992175,0,0.0625,0.023076923076923078,0.03260869565217391,0,0.022304832713754646,0.022099447513812154,0,0,0,0.031496062992125984,0.025,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0024351198226213455,Devon Smith,0,15765,8,Essendon,2020,21,0
5,2,5,10,5,50,1,1,0,4,0,0,0,3,2,2,6,3,2,0,1,0,0,79,50,49,0,0,3,53,3,0,2,0,0,2,0,1,2,2,3,0,0,0,0,13,6.6,0,0,2,1,3,8,9,62,0,0,0,0,55,0.022222222222222223,0.014577259475218658,0.01652892561983471,0.016891891891891893,0.01564945226917058,0.058823529411764705,0.0625,0.03076923076923077,0,0,0.022304832713754646,0.008287292817679558,0.09523809523809523,0,0,0.023622047244094488,0.05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.00128826720174402,Jacob Townsend,0,15765,8,Essendon,2020,35,0
11,5,11,22,17,77,1,2,0,7,0,7,1,2,1,1,5,17,0,0,1,2,0,87,104,118,0,1,8,386,0,5,3,0,1,0,0,11,6,0,5,0,0,1,0,20,12.3,0,0,3,1,3,11,8,59,0,0,1,0,106,0.030927835051546393,0.03206997084548105,0.04132231404958678,0.037162162162162164,0.03442879499217527,0.058823529411764705,0.125,0.05384615384615385,0.07608695652173914,0.015151515151515152,0.01858736059479554,0.04696132596685083,0,0,0,0,0.075,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.061282992362976074,Paul Seedsman,0,15765,8,Adelaide,2020,7,0
8,1,6,14,12,86,0,1,0,5,4,0,1,1,0,0,4,7,0,0,5,1,0,90,60,91,0,1,5,340,3,2,0,1,2,0,0,12,7,1,4,0,0,0,0,14,8.9,0,0,1,4,3,11,8,59,0,0,0,0,158,0,0.023323615160349854,0.008264462809917356,0.02027027027027027,0.02190923317683881,0,0.0625,0.038461538461538464,0,0.015151515151515152,0.01486988847583643,0.019337016574585635,0,0,0,0.023622047244094488,0.025,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0020550433546304703,Luke Brown,0,15765,8,Adelaide,2020,36,0
3,0,2,5,3,60,0,0,0,2,0,0,1,2,0,0,2,3,0,0,0,0,0,23,21,15,0,1,1,51,1,1,0,0,0,0,0,6,1,0,2,0,0,0,0,9,-0.1,0,0,0,0,3,11,8,59,0,0,0,0,91,0.19230769230769232,0.008746355685131196,0,0.006756756756756757,0.00782472613458529,0,0,0.015384615384615385,0,0.015151515151515152,0.007434944237918215,0.008287292817679558,0,0,0,0.007874015748031496,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-8.662162581458688e-4,Brad Crouch,0,15765,8,Adelaide,2020,30,0
8,3,13,21,20,95,0,0,0,3,5,0,2,2,1,1,5,15,0,0,3,0,0,80,69,97,0,2,3,273,2,3,0,2,3,0,0,9,8,0,5,0,0,0,0,14,12.4,0,0,0,2,3,11,8,59,0,0,0,0,151,0.14705882352941177,0.023323615160349854,0.024793388429752067,0.04391891891891892,0.03286384976525822,0,0,0.023076923076923078,0,0.030303030303030304,0.01858736059479554,0.04143646408839779,0,0,0,0.015748031496062992,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.013115385547280312,Rory Laird,0,15765,8,Adelaide,2020,10,0
5,0,4,9,5,56,0,0,0,4,3,0,0,3,1,2,5,4,0,0,5,0,0,91,34,51,0,0,1,168,2,4,0,0,2,0,0,13,2,0,3,0,0,0,0,13,6.5,0,0,0,4,3,11,8,59,0,0,0,0,105,0,0.014577259475218658,0,0.013513513513513514,0.014084507042253521,0,0,0.03076923076923077,0,0,0.01858736059479554,0.011049723756906077,0,0,0,0.015748031496062992,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0020550433546304703,Kyle Hartigan,0,15765,8,Adelaide,2020,37,0
4,1,3,7,4,57,0,0,0,1,3,1,0,1,0,0,3,4,0,0,3,0,0,83,25,37,0,0,1,73,1,4,0,1,2,0,0,8,1,0,3,0,0,1,0,9,3.5,0,0,0,3,3,8,9,62,0,0,0,0,82,0,0.011661807580174927,0.008264462809917356,0.010135135135135136,0.010954616588419406,0,0,0.007692307692307693,0.010869565217391304,0,0.011152416356877323,0.011049723756906077,0,0,0,0.007874015748031496,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7.03957979567349e-4,Martin Gleeson,0,15765,8,Essendon,2020,26,0
20,9,13,33,22,67,0,0,0,6,2,6,6,3,1,0,9,24,0,0,1,1,1,74,138,135,2,4,8,613,6,2,1,0,0,0,0,8,10,1,6,0,0,0,1,20,12.6,0,0,0,0,3,8,9,62,0,0,7,0,132,0.23577235772357724,0.05830903790087463,0.0743801652892562,0.04391891891891892,0.051643192488262914,0,0,0.046153846153846156,0.06521739130434782,0.09090909090909091,0.03345724907063197,0.06629834254143646,0,0,0.07142857142857142,0.047244094488188976,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.489591121673584,Zach Merrett,3,15765,8,Essendon,2020,1,3
12,4,14,26,22,85,0,0,0,2,5,2,5,2,1,1,11,14,0,0,1,0,0,76,82,111,3,2,8,346,2,6,0,0,1,0,0,9,8,0,8,0,0,0,1,15,13,0,0,0,1,3,11,8,59,0,0,0,0,116,0.14705882352941177,0.03498542274052478,0.03305785123966942,0.0472972972972973,0.0406885758998435,0,0,0.015384615384615385,0.021739130434782608,0.07575757575757576,0.040892193308550186,0.03867403314917127,0,0,0,0.015748031496062992,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.07150601595640182,Matt Crouch,0,15765,8,Adelaide,2020,6,0
12,5,7,19,14,74,0,0,0,4,4,3,2,1,0,1,5,11,0,0,3,1,1,90,78,107,0,2,3,372,2,4,1,1,4,0,0,11,9,0,4,0,0,1,0,16,9.4,0,0,0,3,3,8,9,62,0,0,0,0,99,0.04395604395604396,0.03498542274052478,0.04132231404958678,0.02364864864864865,0.0297339593114241,0,0,0.03076923076923077,0.03260869565217391,0.030303030303030304,0.01858736059479554,0.03038674033149171,0,0,0.07142857142857142,0.015748031496062992,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.007666432298719883,Adam Saad,0,15765,8,Essendon,2020,13,0
10,4,9,19,14,74,2,0,0,1,0,2,2,4,2,1,9,11,0,1,1,0,0,90,75,90,0,2,3,266,3,2,0,0,0,3,2,2,7,2,6,0,0,1,1,10,13.1,0,0,2,1,3,8,9,62,0,0,0,0,72,0.015625,0.029154518950437316,0.03305785123966942,0.030405405405405407,0.0297339593114241,0.11764705882352941,0,0.007692307692307693,0.021739130434782608,0.030303030303030304,0.03345724907063197,0.03038674033149171,0,0.125,0,0.023622047244094488,0.05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-2.5693047791719437e-4,Kyle Langford,0,15765,8,Essendon,2020,27,0
4,3,1,5,4,80,1,0,0,1,0,1,0,0,1,0,3,2,1,1,0,0,1,27,34,40,0,0,2,100,1,1,1,0,0,1,0,0,3,1,1,0,0,0,1,3,7.7,0,0,1,0,3,8,9,62,0,0,0,0,45,0,0.011661807580174927,0.024793388429752067,0.0033783783783783786,0.00782472613458529,0.058823529411764705,0,0.007692307692307693,0.010869565217391304,0,0.011152416356877323,0.0055248618784530384,0.047619047619047616,0.125,0.07142857142857142,0.007874015748031496,0.025,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.0010484937811270356,Jayden Laverde,0,15765,8,Essendon,2020,32,0
